Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Total RainFall,%RainFall,Rainy Days
166,,Sillod,0.8,-,-,-,-,-,-,-,-,-,-,3.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,3,300,1
167,,Soegaon,1.0,-,-,-,-,-,-,-,-,-,-,1.0,3.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,4,102.6,1
168,,Phulambri,3.9,-,-,-,-,-,-,-,-,-,-,7.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,7,368.4,1
169,Jalna,Bhokardhan,1.9,-,-,-,-,-,-,-,-,-,-,5.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,5.5,1375,1
170,,Jafrabad,0.4,-,-,-,-,-,-,-,-,-,-,4.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,4.6,143.8,1
171,,Jalna,3.2,-,-,-,-,-,-,-,-,-,-,6.8, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,6.8,566.7,1
172,,Ambad,1.2,-,-,-,-,-,-,-,-,-,-,6.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,6.6,244.4,1
173,,Partur,2.7,-,-,-,-,-,-,-,-,-,-,2.8, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,2.8,87.5,1
174,,Badnapur,3.2,-,-,-,-,-,-,-,-,-,-,1.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,1.6,133.3,0
175,,Ghansangvi,1.2,-,-,-,-,-,-,-,-,-,-,0.9, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0.9,33.3,0
176,,Mantha,2.7,-,-,-,-,-,-,-,-,-,-,4.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,4.5,97.8,1
177,Beed,Beed,4.6,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
178,,Patoda,1.5,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
179,,Ashti,1.9,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
180,,Gevari,3.3,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
181,,Majalgaon,2.7,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
182,,Ambejogai,4.8,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
183,,Kej,4.8,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
184,,Parali,4.6,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
185,,Dharur,4.8,-,-,-,-,-,-,15.0, - , - ,15.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,30,1111.1,2
186,,Vadavani,2.7,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
187,,Shirur Kasar,1.5,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
188,Latur,Latur,4.3, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
189,,Ausa,4.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
190,,Ahmedpur,2.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
191,,Nilanga,6.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
192,,Udgir,6.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
193,,Chakur,2.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
194,,Renapur,2.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
195,,Davani,6.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
196,,Shirur Anantmal,6.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
197,,Jalkot,6.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
198,Osmanabad,Osmanabad,3.8, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
199,,Tuljapur,3.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
200,,Paranda,3.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
201,,Bhum,2.9, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
202,,Kalamb,2.9, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
203,,Umarga,3.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
204,,Lohara,3.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
205,,Washi,2.9, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
206,Nanded,Nanded,10.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
207,,Biloli,4.6,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
208,,Mukhed,4.4,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
209,,Kandhar,3.2,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
210,,Loha,3.2,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
211,,Hadgaon,10.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
212,,Bhokar,10.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
213,,Deglur,4.4,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
214,,Kinwat,3.7,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
215,,Mudkhed,10.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
216,,Himayat Nagar,10.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
217,,Mahur,3.7,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
218,,Dharmabad,4.6,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
219,,Umari,10.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
220,,Ardhapur,10.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
221,,Naigaon kh,4.6,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
222,Parabhani,Parbhani,5.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
223,,Gangakhed,0.5,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
224,,Pathari,0.5,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
225,,Jintur,2.4,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
226,,Purna,2.4,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
227,,Palam,17.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
228,,Seloo,0.5,-,-,-,-,-,-,-,-,-,-,1.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,1,5.8,0
229,,Sonpeth,17.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
230,,Manvat,0.5,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
231,Hingoli,Hingoli,6.4,-,-,-,-,-,-,-,-,-,-,7.7, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,7.7,130.5,1
232,,Kalmnuri,5.9,-,-,-,-,-,-,-,-,-,-,6.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,6.5,112.1,1
233,,Basmat,5.8,-,-,-,-,-,-,-,-,-,-,0.7, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0.7,10.9,0
234,,Audha,6.4,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
235,,Sengaon,6.4,-,-,-,-,-,-,-,-,-,-,15.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,15.2,197.4,1
236,Buldhana,Jalgaon jamod,7.7,-,-,-,-,-,-,-,-,-,-,4.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,4.4,57.1,1
237,,Sangrampur,7.7,-,-,-,-,-,-,-,-,-,-,6.8, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,6.8,117.2,1
238,,Chikhali,5.8,-,-,-,-,-,-,-,-,-,7.0,8.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,15.4,229.9,2
239,,Buldhana,6.7,-,-,-,-,-,-,-,-,-,-,10.7, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,10.7,314.7,1
240,,Deulgaon raja,3.4,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
241,,Mehkar,8.2,-,-,-,-,-,-,-,-,-,-,4.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,4.4,129.4,1
242,,Shindkhedraja,3.4,-,-,-,-,-,-,-,-,-,-,2.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,2.2,26.8,0
243,,Lonar,8.2,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0, - ,6.8,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0, - , - ,0.0,0.0,0.0,0.0,0.0,0.0, - ,6.8,90.7,1
244,,Khamgaon,7.5,-,-,-,-,-,-,-,-,-,-,1.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,1,12.2,0
245,,Shegaon,8.2,-,-,-,-,-,-,-,-,-,-,0.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0.6,10.3,0
246,,Malkapur,5.8,-,-,-,-,-,-,-,-,-,-,0.8, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0.8,12.5,0
247,,Motala,6.4,-,-,-,-,-,-,-,-,-,-,1.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,1.1,17.2,0
248,,Nandura,6.4,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
249,Akola,Akot,9.1,-,-,-,-,-,-,-,-,-,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,13.1,13.1,179.5,1
250,,Telhara,7.3,-,-,-,-,-,-,-,-,-,0.7,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,16.0,16.7,222.7,1
251,,Balapur,7.5,-,-,-,-,-,-,-,-,-,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,13.7,13.7,153.9,1
252,,Patur,8.9,-,-,-,-,-,-,-,-,-,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,11.0,11,137.5,1
253,,Akola,8.0,-,24.0, - , - , - , - , - , - , - ,5.6,0.0, - ,5.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,13.2,47.8,597.5,4
254,,Barshitakli,8.0,-,-,-,-,-,-,-,-,-,0.0,0.0, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,15.7,15.7,122.7,1
255,,Murtijapur,12.8,-,34.0, - , - , - , - , - , - , - ,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,19.3,53.3,579.3,2
256,Washim,Washim,9.2,-,-,-,-,-,-,-,-,-,-,9.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,9.2,93.9,1
257,,Risod,9.8,-,-,-,-,-,-,-,-,-,-,7.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,7,76.1,1
258,,Malegaon,9.2,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
259,,Mangrulpir,11.0,-,-,-,-,-,-,-,-,-,-,7.3, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,7.3,66.4,1
260,,Manora,11.0,-,-,-,-,-,-,-,-,-,-,10.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,10.2,69.4,1
261,,Karanja,14.7,-,-,-,-,-,-,-,-,-,-,11.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,11.1,198.2,1
262,Amravati,Dharni,5.6,-,-,-,-,-,-,-,-,-,-,9.6, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,9.6,82.1,1
263,,Chikhaldhara,11.7,-,-,-,-,-,-,-,-,-,-,15.8, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,15.8,122.5,1
264,,Amravati,12.9,-,-,-,-,-,-,-,-,-,-,10.5, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,10.5,81.4,1
265,,Bhatkuli,12.9,-,-,-,-,-,-,-,-,-,-,6.6, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,6.6,51.2,1
266,,Nandgaon khandeshwar,12.9,-,-,-,-,-,-,-,-,-,-,12.0, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,12,100,1
267,,Chandur railway,12.0,-,-,-,-,-,-,-,-,-,-,9.9, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,9.9,82.5,1
268,,Tiwasa,12.0,-,-,-,-,-,-,-,-,-,-,16.3, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,16.3,115.6,1
269,,Morshi,14.1,-,-,-,-,-,-,-,-,-,-,3.1, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,3.1,22.6,1
270,,Warud,13.7,-,-,-,-,-,-,-,-,-,-,3.4, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,3.4,30.1,1
271,,Daryapur,11.3,0.0, - , - ,0.0,0.0,0.0,0.0,0.0, - ,0.0,1.5, - ,0.0,0.0, - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - ,1.5,14.3,0
272,,Anjangaon,10.5,-,-,-,-,-,-,-,-,-,-,3.3, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,3.3,23.6,1
273,,Achalpur,14.0,-,-,-,-,-,-,-,-,-,-,4.3, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,4.3,30.3,1
274,,Chandubajar,14.2,-,-,-,-,-,-,-,-,-,-,9.9, - ,0.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,10.3,85.8,1
275,,Dhamangaon railway,12.0,-,-,-,-,-,-,-,-,-,-,12.9, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,12.9,87.8,1
276,Yavatmal,Yavatmal,14.7, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
277,,Bhabulgaon,14.7, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
278,,Kalam,14.7, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
279,,Darwha,12.0,-,-,-,-,-,-,-,-,-,-,10.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,10,96.2,1
280,,Digras,10.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
281,,Arni,10.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
282,,Ner,15.1,-,-,-,-,-,-,-,-,-,-,8.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,8.5,85.9,1
283,,Pusad,9.9, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
284,,Umerkhed,10.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
285,,Mohagaon,10.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
286,,Wani,16.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
287,,Maregaon,16.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
288,,Zarijamni,16.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
289,,Kelapur,14.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
290,,Ghatanji,14.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
291,,Ralegaon,14.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
292,Wardha,Arvi,12.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
293,,Karanja,12.6,-,-,-,-,-,-,-,-,-,-,7.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,7.6,60.3,1
294,,Ashti,12.6,-,-,-,-,-,-,-,-,-,-,10.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,10.1,69.7,1
295,,Wardha,14.5,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,35.9,1
296,,Seloo,14.5,-,-,-,-,-,-,-,-,-,-,9.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,9,62.1,1
297,,Devali,14.5,-,-,-,-,-,-,-,-,-,-,11.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,11,72.4,1
298,,Hinganghat,15.2,-,-,-,-,-,-,-,-,-,-,3.9, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,3.9,25.7,1
299,,Samudrpur,15.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
300,Nagpur,Nagpur city,17.5,-,-,-,-,-,-,-,-,-,-,5.0, - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,5,75.8,1
301,,Nagpur gramin,6.6,-,-,-,-,-,-,-,-,-,-,5.1, - ,0.0, - , - , - , - , - , - , - ,5.8, - , - , - , - , - , - , - ,10.9,165.2,2
302,,Kamthi,6.6,-,-,-,-,-,-,-,-,-,-,7.6, - ,0.0, - , - , - , - , - , - , - ,0.6, - , - , - , - , - , - , - ,8.2,124.2,1
303,,Hingni,6.6,-,-,-,-,-,-,-,-,-,-,4.6, - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,4.6,21.7,1
304,,Ramtek,21.2,-,-,-,-,-,-,-,-,-,-,7.7, - ,3.2, - , - , - , - , - , - , - ,2.3, - , - , - , - , - , - , - ,13.2,66,2
305,,Parshiwani,20.0,-,-,-,-,-,-,-,-,-,-,4.8, - ,2.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,6.8,32.1,1
306,,Maudha,21.2,-,-,-,-,-,-,-,-,-,-,8.9, - ,1.8, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,10.7,60.8,1
307,,Katol,17.6,-,-,-,-,-,-,-,-,-,-,8.0, - ,0.0, - , - , - , - , - , - , - ,1.2, - , - , - , - , - , - , - ,9.2,52.3,1
308,,Narkhed,17.6,-,-,-,-,-,-,-,-,-,-,11.0, - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,11,67.9,1
309,,Savner,16.2,-,-,-,-,-,-,-,-,-,-,12.8, - ,1.7, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,14.5,89.5,1
310,,Kalmeshwar,16.2,-,-,-,-,-,-,-,-,-,-,8.8, - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,8.8,51.2,1
311,,Umrer,17.2,-,-,-,-,-,-,-,-,-,-,6.1, - ,0.0, - , - , - , - , - , - , - ,17.3, - , - , - , - , - , - , - ,23.4,136,2
312,,Bhiwapur,17.2,-,-,-,-,-,-,-,-,-,-,3.9, - ,0.0, - , - , - , - , - , - , - ,8.5, - , - , - , - , - , - , - ,12.4,72.1,2
313,,Kuhi,17.2,-,-,-,-,-,-,-,-,-,-,8.3, - ,0.0, - , - , - , - , - , - , - ,4.5, - , - , - , - , - , - , - ,12.8,48.1,2
314,Bhandara,Bhandara,26.6,-,-,-,-,-,-,-,-,-,-,4.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,4.5,16.9,1
315,,Mohadi,26.6,-,-,-,-,-,-,-,-,-,-,1.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,1.5,5.6,0
316,,Tumsar,26.6,-,-,-,-,-,-,-,-,-,-,0.2, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0.2,2,0
317,,Pavni,10.1,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
318,,Sakoli,24.0,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
319,,Lakhandur,24.0,-,-,-,-,-,-,-,-,-,-,1.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,1.4,8,0
320,,Lakhani,17.6,-,-,-,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
321,Gondia,Gondia,30.6,-,-,-,-,-,-,-,-,-,-,1.8, - ,3.4, - , - , - , - , - , - , - ,0.6, - , - , - , - , - , - , - ,5.8,19,1
322,,Amgaon,30.6,-,-,-,-,-,-,-,-,-,-,0.0, - ,3.6, - , - , - , - , - , - , - ,0.3, - , - , - , - , - , - , - ,3.9,17.5,1
323,,Tiroda,22.3,-,-,-,-,-,-,-,-,-,-,3.1, - ,0.3, - , - , - , - , - , - , - ,4.5, - , - , - , - , - , - , - ,7.9,25.8,2
324,,Goregaon,30.6,-,-,-,-,-,-,-,-,-,-,0.9, - ,2.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,2.9,9.5,0
325,,Salekasa,30.6,-,-,-,-,-,-,-,-,-,-,0.0, - ,1.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,1,7.5,0
326,,Devari,13.4,-,-,-,-,-,-,-,-,-,-,0.1, - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0.1,0.4,0
327,,Morgaon arjuni,24.0,-,-,-,-,-,-,-,-,-,-,0.0, - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0,0,0
328,,Sadak arjuni,13.4,-,-,-,-,-,-,-,-,-,-,0.7, - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0.7,3.3,0
329,Chandrapur,Chandrpur,21.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
330,,Mul,20.8, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
331,,Gondpimpri,21.3, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
332,,Varora,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,16.6,1
333,,Bhdravati,19.3, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
334,,Chimur,17.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
